match_id,team,player,x,y,outcome,body_part,shot_type,is_goal,is_header,distance,angle,xG
16095,Levante UD,José Luis Morales Nogales,114.2,25.6,Blocked,Right Foot,Open Play,0,0,15.52417469626002,0.1844147679461207,0.08707715201531384
16095,Levante UD,Erick Cathriel Cabaco Almada,112.5,37.6,Saved,Head,Open Play,0,1,7.874642849044012,0.8460456840221984,0.21404513278821571
16095,Barcelona,Ivan Rakitić,90.9,57.6,Off T,Right Foot,Open Play,0,0,34.00838131990407,0.1842210938629204,0.03775532079367635
16095,Barcelona,Lionel Andrés Messi Cuccittini,111.4,49.0,Goal,Right Foot,Open Play,1,0,12.448293055676343,0.4184277521614161,0.12335973106460757
16095,Barcelona,Lionel Andrés Messi Cuccittini,103.6,38.4,Goal,Left Foot,Open Play,1,0,16.47786393923679,0.4353218684642347,0.10553426129426975
16095,Levante UD,Antonio García Aranda,104.3,24.2,Saved,Left Foot,Open Play,0,0,22.27397584626508,0.2337181622972852,0.06764988402292217
16095,Levante UD,Enis Bardhi,91.4,49.3,Off T,Left Foot,Open Play,0,0,30.07407521437691,0.2307632670798981,0.04737314034308977
16095,Levante UD,José Ángel Gómez Campaña,104.7,36.0,Blocked,Left Foot,Open Play,0,0,15.814234094637651,0.4419517827796356,0.10924501276004987
16095,Barcelona,Luis Alberto Suárez Díaz,112.0,50.1,Saved,Right Foot,Open Play,0,0,12.88448679614365,0.3663867599845471,0.11551938307845055
16095,Levante UD,Enis Bardhi,89.5,34.7,Saved,Right Foot,Free Kick,0,0,30.957067044537663,0.23201313627138,0.0455508893250862
16095,Barcelona,Lionel Andrés Messi Cuccittini,115.3,37.7,Goal,Left Foot,Open Play,1,0,5.232590180780453,1.184719695356567,0.30473117147139933
16095,Levante UD,Erick Cathriel Cabaco Almada,115.8,31.3,Blocked,Right Foot,Open Play,0,0,9.660745312862772,0.3671738338182208,0.13240442498709554
16095,Barcelona,Arthur Henrique Ramos de Oliveira Melo,94.0,36.8,Saved,Right Foot,Open Play,0,0,26.196182928052707,0.2756577506460892,0.059044674818109766
16095,Levante UD,Enis Bardhi,91.7,45.5,Off T,Right Foot,Open Play,0,0,28.8294987816299,0.2481066523785787,0.05100382789659069
16095,Levante UD,Sanjin Prcić,90.4,45.9,Wayward,Right Foot,Open Play,0,0,30.182279569310197,0.2368657214445256,0.04742226696228122
