match_id,team,player,x,y,outcome,body_part,shot_type,is_goal,is_header,distance,angle
16095,Barcelona,Luis Alberto Suárez Díaz,112.0,50.1,Saved,Right Foot,Open Play,0,0,12.88448679614365,0.3663867599845471
16095,Levante UD,Enis Bardhi,89.5,34.7,Saved,Right Foot,Free Kick,0,0,30.957067044537663,0.23201313627138007
16095,Barcelona,Lionel Andrés Messi Cuccittini,115.3,37.7,Goal,Left Foot,Open Play,1,0,5.232590180780453,1.184719695356567
16095,Levante UD,Erick Cathriel Cabaco Almada,115.8,31.3,Blocked,Right Foot,Open Play,0,0,9.660745312862772,0.36717383381822083
16095,Barcelona,Arthur Henrique Ramos de Oliveira Melo,94.0,36.8,Saved,Right Foot,Open Play,0,0,26.196182928052707,0.2756577506460892
16095,Levante UD,Enis Bardhi,91.7,45.5,Off T,Right Foot,Open Play,0,0,28.8294987816299,0.2481066523785787
16095,Levante UD,Sanjin Prcić,90.4,45.9,Wayward,Right Foot,Open Play,0,0,30.182279569310193,0.23686572144452564
16095,Levante UD,José Ángel Gómez Campaña,91.3,28.3,Off T,Right Foot,Open Play,0,0,30.99322506613341,0.2182650476698513
16095,Barcelona,Lionel Andrés Messi Cuccittini,95.3,48.2,Off T,Left Foot,Free Kick,0,0,26.025564355072113,0.26587487394915177
16095,Levante UD,Sanjin Prcić,94.9,40.7,Off T,Right Foot,Open Play,0,0,25.109759058979435,0.2893751699318231
16095,Barcelona,Luis Alberto Suárez Díaz,103.3,43.8,Off T,Right Foot,Open Play,0,0,17.12687945890903,0.4117287110789737
16095,Levante UD,Borja Mayoral Moya,105.9,50.2,Saved,Right Foot,Open Play,0,0,17.40258601472781,0.34251960872665427
16095,Levante UD,David Remeseiro Salgueiro,100.3,46.3,Off T,Right Foot,Open Play,0,0,20.682843131445928,0.33488815970373953
16095,Barcelona,Philippe Coutinho Correia,101.2,36.0,Off T,Right Foot,Open Play,0,0,19.220822042774337,0.36882637444132543
16095,Barcelona,Denis Suárez Fernández,109.5,48.5,Saved,Right Foot,Open Play,0,0,13.509256086106296,0.4265998694131904
16095,Levante UD,Sanjin Prcić,100.0,42.7,Blocked,Left Foot,Open Play,0,0,20.18142710513803,0.35585085603906613
16095,Barcelona,Gerard Piqué Bernabéu,109.4,37.4,Goal,Left Foot,Open Play,1,0,10.914210919713797,0.6331225368054971
16095,Levante UD,Sanjin Prcić,95.0,39.7,Saved,Right Foot,Open Play,0,0,25.001799935204666,0.2906942319638849
16120,Getafe,Ángel Luis Rodríguez Díaz,103.7,48.2,Off T,Right Foot,Open Play,0,0,18.246369501903658,0.35737228824421047
16120,Getafe,Vitorino Gabriel Pacheco Antunes,91.0,33.7,Wayward,Left Foot,Open Play,0,0,29.67642161716941,0.24004196295763192
16120,Barcelona,Lionel Andrés Messi Cuccittini,108.5,34.0,Saved,Left Foot,Open Play,0,0,12.971121771072847,0.49792203132716795
16120,Barcelona,Lionel Andrés Messi Cuccittini,117.0,31.0,Goal,Left Foot,Open Play,1,0,9.486832980505138,0.2791808089883538
16120,Barcelona,Luis Alberto Suárez Díaz,117.0,52.0,Saved,Right Foot,Open Play,0,0,12.36931687685298,0.15602314651918944
16120,Barcelona,Gerard Piqué Bernabéu,114.4,35.3,Saved,Left Foot,Open Play,0,0,7.310950690573693,0.7969663289871468
16120,Barcelona,Luis Alberto Suárez Díaz,103.6,31.7,Blocked,Right Foot,Open Play,0,0,18.380696395947577,0.3543795721197496
16120,Barcelona,Luis Alberto Suárez Díaz,100.5,46.9,Goal,Right Foot,Open Play,1,0,20.68477701112584,0.33167395026872276
16120,Getafe,Mauro Wilney Arambarri Rosa,106.8,35.1,Wayward,Right Foot,Open Play,0,0,14.080127840328725,0.48164482847941054
16120,Getafe,Ángel Luis Rodríguez Díaz,102.6,43.9,Off T,Right Foot,Open Play,0,0,17.831713322056302,0.39608290490042125
16120,Getafe,Jaime Mata Arnaiz,118.7,39.4,Goal,Right Foot,Open Play,1,0,1.4317821063276335,2.4436724724799923
16120,Getafe,Mauro Wilney Arambarri Rosa,90.9,45.2,Off T,Right Foot,Open Play,0,0,29.56095397648729,0.24267858731054406
16120,Getafe,Ángel Luis Rodríguez Díaz,112.8,51.6,Off T,Right Foot,Open Play,0,0,13.652838532700812,0.2957079006612312
16120,Barcelona,Lionel Andrés Messi Cuccittini,106.1,31.1,Saved,Right Foot,Open Play,0,0,16.505150711217397,0.3742948673882917
16120,Getafe,Leandro Daniel Cabrera Sasía,111.7,35.9,Saved,Head,Open Play,0,1,9.257429448826493,0.6988244435961446
16120,Getafe,Vitorino Gabriel Pacheco Antunes,90.0,29.1,Blocked,Left Foot,Open Play,0,0,31.918803235710453,0.21504026708523039
16120,Barcelona,Lionel Andrés Messi Cuccittini,95.8,30.9,Off T,Left Foot,Free Kick,0,0,25.854400012377006,0.2641092147859209
16120,Barcelona,Lionel Andrés Messi Cuccittini,101.3,42.5,Saved,Left Foot,Open Play,0,0,18.866372200293306,0.3801697028906315
16120,Getafe,Jorge Molina Vidal,107.4,29.0,Blocked,Left Foot,Open Play,0,0,16.726027621644054,0.33334131535239897
16120,Barcelona,Lionel Andrés Messi Cuccittini,92.9,40.1,Saved,Left Foot,Open Play,0,0,27.100184501216955,0.26848262750221796
16120,Barcelona,Clément Lenglet,114.1,38.7,Off T,Head,Open Play,0,1,6.041522986797291,1.079563563332424
16120,Barcelona,Lionel Andrés Messi Cuccittini,88.3,51.0,Off T,Left Foot,Free Kick,0,0,33.55428437621641,0.20563171293880275
16120,Barcelona,Luis Alberto Suárez Díaz,115.2,53.4,Blocked,Right Foot,Open Play,0,0,14.233762678926466,0.183612312357228
16131,Eibar,Sergio Enrich Ametller,112.3,48.1,Wayward,Right Foot,Open Play,0,0,11.17586685675881,0.4680273917716735
16131,Eibar,José Ángel Valdés Díaz,97.9,25.5,Blocked,Right Foot,Open Play,0,0,26.432177360179764,0.2318279775937979
16131,Eibar,Anaitz Arbilla Zabala,108.2,41.9,Wayward,Head,Open Play,0,1,11.951987282456416,0.5883932541463206
16131,Barcelona,Luis Alberto Suárez Díaz,107.2,29.2,Goal,Right Foot,Open Play,1,0,16.747537132366656,0.33739664613762504
16131,Eibar,Gonzalo Escalante,99.3,42.3,Blocked,Left Foot,Open Play,0,0,20.82738581771606,0.3459464061821996
16131,Eibar,Sergio Enrich Ametller,107.9,43.0,Off T,Head,Open Play,0,1,12.466354719804817,0.5576518656607774
16131,Barcelona,Sergi Roberto Carnicer,112.5,48.2,Off T,Head,Open Play,0,1,11.112605455067683,0.4625774095321065
16131,Eibar,Fabián Ariel Orellana Valenzuela,95.4,47.8,Off T,Left Foot,Open Play,0,0,25.806975801127873,0.2692290067612273
16131,Barcelona,Lionel Andrés Messi Cuccittini,110.5,30.6,Goal,Left Foot,Open Play,1,0,13.364505228402582,0.3983992652837692
16131,Eibar,Joan Jordán Moreno,98.7,27.7,Blocked,Right Foot,Open Play,0,0,24.596341191323557,0.25769660330504424
16131,Eibar,Pedro Bigas Rigo,107.1,31.8,Off T,Left Foot,Open Play,0,0,15.285614151874963,0.4050193433990759
16131,Barcelona,Luis Alberto Suárez Díaz,111.9,40.9,Saved,Head,Open Play,0,1,8.14984662432367,0.8411434187264735
16131,Barcelona,Philippe Coutinho Correia,117.0,28.1,Saved,Left Foot,Open Play,0,0,12.2723265927859,0.15869573742940293
16131,Barcelona,Lionel Andrés Messi Cuccittini,101.1,37.7,Saved,Left Foot,Open Play,0,0,19.039432764659775,0.37730752420153063
16131,Barcelona,Luis Alberto Suárez Díaz,115.0,52.2,Goal,Right Foot,Open Play,1,0,13.18483977907961,0.2242786960474335
16131,Eibar,Sergio Enrich Ametller,112.9,37.5,Off T,Head,Open Play,0,1,7.52728370662352,0.8765760812777422
16131,Eibar,Gonzalo Escalante,116.7,46.2,Off T,Right Foot,Open Play,0,0,7.023531875061152,0.5918407759844097
16131,Eibar,Pablo Ezequiel De Blasis,111.0,32.5,Saved,Head,Open Play,0,1,11.715374513859981,0.4888523543277481
16131,Eibar,Enrique García Martínez,115.9,24.0,Saved,Left Foot,Open Play,0,0,16.516960979550685,0.11517929119978886
16131,Eibar,Fabián Ariel Orellana Valenzuela,114.9,47.7,Wayward,Right Foot,Open Play,0,0,9.235799911215054,0.47888098842861937
16131,Eibar,Enrique García Martínez,115.0,48.5,Off T,Right Foot,Open Play,0,0,9.86154146165801,0.4115462916285968
16131,Eibar,Papa Kouly Diop,94.3,35.9,Blocked,Left Foot,Open Play,0,0,26.024987992312315,0.2761217728531304
16131,Eibar,Anaitz Arbilla Zabala,110.5,44.1,Off T,Head,Open Play,0,1,10.34698023579827,0.638643768621085
19717,Arsenal WFC,Vivianne Miedema,111.0,46.0,Blocked,Right Foot,Open Play,0,0,10.816653826391969,0.5663851413815625
19717,Arsenal WFC,Vivianne Miedema,115.0,44.0,Goal,Right Foot,Open Play,1,0,6.4031242374328485,0.9246007898211285
19717,Arsenal WFC,Lisa Evans,111.0,43.0,Goal,Right Foot,Open Play,1,0,9.486832980505138,0.7102726283635808
19717,Arsenal WFC,Danielle van de Donk,105.0,40.0,Blocked,Left Foot,Open Play,0,0,15.0,0.4786473619894159
19717,Liverpool WFC,Laura Coombs,97.0,51.0,Blocked,Left Foot,Open Play,0,0,25.495097567963924,0.25854638215586034
19717,Liverpool WFC,Christie Murray,109.0,44.0,Blocked,Right Foot,Open Play,0,0,11.704699910719626,0.5773820270241233
19717,Arsenal WFC,Vivianne Miedema,107.0,28.0,Saved,Right Foot,Open Play,0,0,17.69180601295413,0.30754146966067314
19717,Arsenal WFC,Katie McCabe,97.0,28.0,Blocked,Left Foot,Open Play,0,0,25.942243542145693,0.2499079770632643
19717,Arsenal WFC,Louise Quinn,111.0,37.0,Wayward,Head,Open Play,0,1,9.486832980505138,0.7102726283635808
19717,Arsenal WFC,Louise Quinn,112.0,47.0,Off T,Head,Open Play,0,1,10.63014581273465,0.531494129225016
19717,Liverpool WFC,Christie Murray,100.0,56.0,Saved,Left Foot,Open Play,0,0,25.612496949731394,0.2239996924068304
19717,Arsenal WFC,Kim Little,110.0,31.0,Goal,Left Foot,Open Play,1,0,13.45362404707371,0.41177463853983687
19717,Arsenal WFC,Vivianne Miedema,108.0,35.0,Blocked,Left Foot,Open Play,0,0,13.0,0.5139138642448875
19717,Arsenal WFC,Vivianne Miedema,113.0,40.0,Blocked,Right Foot,Open Play,0,0,7.0,0.963531343073726
19717,Arsenal WFC,Bethany Mead,115.0,49.0,Post,Right Foot,Open Play,0,0,10.295630140987,0.3763872109696879
19717,Liverpool WFC,Rinsola Babajide,96.0,43.0,Off T,Left Foot,Open Play,0,0,24.186773244895647,0.2981820230660619
19717,Liverpool WFC,Rinsola Babajide,89.0,42.0,Blocked,Left Foot,Open Play,0,0,31.064449134018133,0.23408875803826978
19717,Liverpool WFC,Christie Murray,90.0,39.0,Off T,Right Foot,Open Play,0,0,30.01666203960727,0.24253719396461185
19717,Arsenal WFC,Jordan Nobbs,110.0,53.0,Saved,Right Foot,Open Play,0,0,16.401219466856727,0.2789150655431878
19717,Arsenal WFC,Vivianne Miedema,114.0,34.0,Blocked,Left Foot,Open Play,0,0,8.48528137423857,0.6431373508951367
19717,Arsenal WFC,Vivianne Miedema,104.0,41.0,Blocked,Left Foot,Open Play,0,0,16.0312195418814,0.4481533108517188
19717,Arsenal WFC,Jordan Nobbs,93.0,44.0,Saved,Right Foot,Open Play,0,0,27.294688127912362,0.26384790638901784
19717,Arsenal WFC,Lia Wälti,108.0,28.0,Blocked,Left Foot,Open Play,0,0,16.97056274847714,0.3095925826558117
19717,Liverpool WFC,Niamh Charles,117.0,45.0,Saved,Left Foot,Open Play,0,0,5.830951894845301,0.8172356131560818
19717,Liverpool WFC,Sophie Elizabeth Bradley-Auckland,108.0,36.0,Saved,Head,Open Play,0,1,12.649110640673518,0.5398041725446996
19717,Arsenal WFC,Katie McCabe,94.0,45.0,Saved,Left Foot,Open Play,0,0,26.476404589747453,0.27002686566825723
19717,Arsenal WFC,Vivianne Miedema,105.0,40.0,Off T,Left Foot,Open Play,0,0,15.0,0.4786473619894159
19717,Arsenal WFC,Jordan Nobbs,106.0,55.0,Off T,Right Foot,Open Play,0,0,20.518284528683193,0.24631492132340504
19717,Arsenal WFC,Vivianne Miedema,106.0,45.0,Goal,Right Foot,Open Play,1,0,14.866068747318506,0.45853956532546547
19717,Liverpool WFC,Courtney Sweetman-Kirk,84.0,38.0,Off T,Right Foot,Open Play,0,0,36.05551275463989,0.20202412466046094
19733,Birmingham City WFC,Emma Follis,103.0,55.0,Saved,Right Foot,Open Play,0,0,22.67156809750927,0.2436412918312
19733,Manchester City WFC,Stephanie Houghton,106.0,37.0,Blocked,Head,Open Play,0,1,14.317821063276353,0.49113894754256987
19733,Manchester City WFC,Georgia Stanway,87.0,47.0,Wayward,Right Foot,Open Play,0,0,33.734255586866,0.2115807174203805
19733,Birmingham City WFC,Chloe Arthur,91.0,39.0,Off T,Left Foot,Open Play,0,0,29.017236257093817,0.2507958243679795
19733,Birmingham City WFC,Lucy Staniforth,113.0,42.0,Wayward,Right Foot,Open Play,0,0,7.280109889280518,0.9127873142810397
19733,Birmingham City WFC,Hayley Ladd,102.0,40.0,Off T,Right Foot,Open Play,0,0,18.0,0.40119724769543524
19733,Manchester City WFC,Georgia Stanway,95.0,32.0,Off T,Right Foot,Open Play,0,0,26.248809496813376,0.2645212140716381
19733,Manchester City WFC,Caroline Weir,92.0,21.0,Off T,Right Foot,Open Play,0,0,33.83784863137726,0.179180837713112
19733,Birmingham City WFC,Emma Follis,101.0,58.0,Saved,Right Foot,Open Play,0,0,26.1725046566048,0.20419983172081468
19733,Manchester City WFC,Jennifer Patricia Beattie,108.0,47.0,Blocked,Head,Open Play,0,1,13.892443989449804,0.45486937450352677
19733,Manchester City WFC,Tessa Wullaert,100.0,53.0,Off T,Left Foot,Open Play,0,0,23.853720883753127,0.25764067515874234
19733,Manchester City WFC,Nikita Parris,106.0,33.0,Saved,Right Foot,Open Play,0,0,15.652475842498529,0.41658158475845114
19733,Birmingham City WFC,Meaghan Sargeant,114.0,44.0,Goal,Head,Open Play,1,1,7.211102550927978,0.849721767477455
19733,Manchester City WFC,Caroline Weir,107.0,45.0,Goal,Left Foot,Open Play,1,0,13.92838827718412,0.4849333161672219
19733,Birmingham City WFC,Lucy Staniforth,100.0,32.0,Saved,Right Foot,Open Play,0,0,21.540659228538015,0.3141387006624982
19733,Manchester City WFC,Nikita Parris,104.0,61.0,Blocked,Right Foot,Open Play,0,0,26.40075756488817,0.16967975545741612
19733,Manchester City WFC,Tessa Wullaert,91.0,48.0,Saved,Right Foot,Open Play,0,0,30.083217912982647,0.23373600374801018
19733,Manchester City WFC,Nikita Parris,113.0,39.0,Goal,Right Foot,Open Play,1,0,7.0710678118654755,0.950489982982555
19733,Manchester City WFC,Keira Walsh,95.0,51.0,Blocked,Right Foot,Open Play,0,0,27.313000567495326,0.24478453562131883
19733,Manchester City WFC,Tessa Wullaert,100.0,58.0,Goal,Right Foot,Open Play,1,0,26.90724809414742,0.20317899343816798
19733,Birmingham City WFC,Hayley Ladd,94.0,15.0,Saved,Right Foot,Open Play,0,0,36.069377593742864,0.14674684041184097
19733,Manchester City WFC,Georgia Stanway,107.0,24.0,Saved,Right Foot,Open Play,0,0,20.615528128088304,0.22720102411208692
19733,Manchester City WFC,Caroline Weir,95.0,49.0,Post,Left Foot,Free Kick,0,0,26.570660511172846,0.25831685943035176
19733,Manchester City WFC,Georgia Stanway,105.0,54.0,Wayward,Left Foot,Open Play,0,0,20.518284528683193,0.26313278874452084
19733,Manchester City WFC,Caroline Weir,95.0,38.0,Saved,Left Foot,Open Play,0,0,25.079872407968907,0.2889492546674073
19733,Birmingham City WFC,Lucy Staniforth,117.0,54.0,Saved,Right Foot,Open Play,0,0,14.317821063276353,0.11411323202629772
19775,Reading WFC,Remi Allen,96.0,53.0,Blocked,Right Foot,Open Play,0,0,27.294688127912362,0.23566768422967385
19775,Reading WFC,Fara Williams,95.0,33.0,Blocked,Left Foot,Open Play,0,0,25.96150997149434,0.27024233029989686
19775,Liverpool WFC,Courtney Sweetman-Kirk,108.0,34.0,Goal,Right Foot,Open Play,1,0,13.416407864998739,0.485199017916681
19775,Reading WFC,Brooke Chaplen,112.0,59.0,Blocked,Right Foot,Open Play,0,0,20.615528128088304,0.14132408872656532
19775,Reading WFC,Rachel Furness,112.0,33.0,Blocked,Left Foot,Open Play,0,0,10.63014581273465,0.531494129225016
19775,Reading WFC,Fara Williams,102.0,60.0,Blocked,Left Foot,Open Play,0,0,26.90724809414742,0.18333747249031665
19775,Reading WFC,Mayumi Pacheco,101.0,30.0,Off T,Left Foot,Open Play,0,0,21.470910553583888,0.30126314575052116
